时间,用户1,用户2,用户3,用户4,用户5,用户6,用户7,用户8,用户9,用户10,用户11,用户12,用户13,用户14,用户15,用户16,用户17,用户18,用户19,用户20,用户21,用户22,用户23,用户24,用户25,用户26,用户27,用户28,用户29,用户30,用户31,用户32,用户33,用户34,用户35,用户36,用户37,用户38,用户39,用户40,用户41,用户42,用户43,用户44,用户45,用户46,用户47,用户48,用户49,用户50,用户51,用户52,用户53,用户54,用户55,用户56,用户57,用户58,用户59,用户60,用户61,用户62,用户63,用户64,用户65,用户66,用户67,用户68,用户69,用户70,用户71,用户72,用户73,用户74,用户75,用户76,用户77,用户78,用户79,用户80,用户81,用户82,用户83,用户84,用户85,用户86,用户87,用户88,用户89,用户90,用户91,用户92,用户93,用户94,用户95,用户96,用户97,用户98,用户99,用户100,用户101,用户102,用户103,用户104,用户105,用户106,用户107,用户108,用户109,用户110,用户111,用户112,用户113,用户114,用户115,用户116,用户117,用户118,用户119,用户120,用户121,用户122,用户123,用户124,用户125,用户126,用户127,用户128,用户129,用户130,用户131,用户132,用户133,用户134,用户135,用户136,损失电量(kW·h)
2020/6/15,164.40 ,103.50 ,165.00 ,204.30 ,337.60 ,384.30 ,832.80 ,390.30 ,116.70 ,193.80 ,373.80 ,344.10 ,3.90 ,4021.80 ,774.00 ,946.80 ,1174.00 ,259.20 ,423.90 ,305.40 ,477.45 ,479.10 ,975.60 ,258.60 ,1044.00 ,512.40 ,346.80 ,371.10 ,729.60 ,257.40 ,213.90 ,459.90 ,889.40 ,13.50 ,3392.00 ,2684.80 ,1572.00 ,4770.00 ,136.35 ,327.90 ,1549.60 ,639.45 ,0.30 ,2676.00 ,13.50 ,3606.00 ,198.40 ,36.80 ,1700.70 ,0.02 ,411.15 ,1.61 ,736.20 ,3534.00 ,832.80 ,340.80 ,48.00 ,752.80 ,54.90 ,351.45 ,1416.00 ,329.40 ,79.20 ,205.60 ,172.95 ,703.80 ,1277.40 ,363.20 ,24.40 ,19.50 ,384.00 ,1184.00 ,285.90 ,1464.00 ,192.80 ,117.00 ,2064.00 ,960.00 ,130.80 ,878.10 ,1183.20 ,856.80 ,91.20 ,223.20 ,93.50 ,747.00 ,327.60 ,225.00 ,273.60 ,46.50 ,578.80 ,483.00 ,405.30 ,393.00 ,444.90 ,397.20 ,389.70 ,234.00 ,274.20 ,107.10 ,217.20 ,428.40 ,417.00 ,852.00 ,812.40 ,241.20 ,202.50 ,1116.00 ,196.80 ,1263.60 ,350.70 ,757.80 ,563.10 ,1779.90 ,367.60 ,177.00 ,225.30 ,318.00 ,528.60 ,477.00 ,222.30 ,587.40 ,222.30 ,288.30 ,258.30 ,129.00 ,433.50 ,235.00 ,105.00 ,512.40 ,1263.30 ,597.00 ,3889.60 ,1025.10 ,488.70 ,111.60 ,11721.65 
2020/6/16,169.80 ,101.10 ,162.60 ,219.00 ,389.20 ,394.50 ,925.60 ,422.40 ,155.70 ,210.60 ,404.70 ,377.10 ,4.20 ,4140.60 ,547.20 ,1074.80 ,1218.40 ,260.40 ,365.10 ,313.20 ,503.85 ,501.30 ,1091.40 ,259.80 ,1264.80 ,651.60 ,411.60 ,375.60 ,332.40 ,413.40 ,253.50 ,567.60 ,890.40 ,16.20 ,1656.00 ,2645.60 ,1536.00 ,5470.00 ,170.70 ,318.60 ,1573.20 ,608.70 ,0.15 ,1044.00 ,10.00 ,3678.00 ,0.00 ,44.80 ,1685.40 ,3423.60 ,333.00 ,3.40 ,6.90 ,2832.00 ,844.00 ,314.40 ,33.90 ,745.60 ,89.55 ,404.10 ,8.00 ,287.40 ,131.20 ,211.20 ,242.55 ,665.40 ,885.60 ,371.20 ,21.60 ,14.40 ,654.00 ,312.00 ,102.15 ,1446.00 ,228.00 ,123.30 ,702.00 ,1008.00 ,272.40 ,904.50 ,1206.90 ,813.00 ,117.90 ,359.70 ,103.60 ,727.00 ,317.40 ,214.20 ,297.30 ,198.00 ,610.40 ,511.20 ,397.20 ,364.20 ,441.30 ,402.00 ,422.40 ,233.40 ,303.90 ,125.70 ,293.10 ,447.30 ,430.20 ,841.20 ,823.20 ,251.70 ,198.00 ,1193.40 ,210.60 ,1407.60 ,360.00 ,834.30 ,615.30 ,1933.50 ,362.40 ,178.50 ,247.80 ,390.00 ,540.00 ,508.80 ,243.60 ,600.00 ,223.80 ,283.20 ,245.70 ,135.00 ,442.80 ,246.00 ,102.90 ,481.20 ,1064.10 ,585.00 ,3924.00 ,1134.60 ,466.80 ,112.80 ,12424.31 
2020/6/17,185.10 ,100.50 ,155.70 ,228.60 ,389.20 ,429.00 ,990.80 ,419.40 ,139.80 ,208.80 ,393.30 ,358.20 ,3.90 ,4414.80 ,598.80 ,1108.00 ,1241.20 ,277.80 ,306.30 ,318.30 ,520.95 ,516.00 ,993.00 ,213.00 ,1245.60 ,589.20 ,381.60 ,336.60 ,1126.20 ,291.90 ,207.90 ,650.70 ,896.00 ,14.70 ,2888.00 ,2650.40 ,1764.00 ,7780.00 ,155.55 ,331.20 ,1411.60 ,740.55 ,0.15 ,2820.00 ,16.00 ,2160.00 ,72.00 ,44.00 ,1735.20 ,0.01 ,445.80 ,2.31 ,772.50 ,3930.00 ,757.60 ,336.80 ,44.40 ,750.40 ,72.15 ,424.20 ,8.80 ,340.80 ,272.00 ,210.40 ,51.45 ,700.80 ,298.20 ,344.80 ,8.80 ,28.20 ,570.00 ,176.00 ,153.45 ,1236.00 ,236.00 ,127.20 ,2166.00 ,1044.00 ,312.60 ,844.20 ,1303.80 ,881.70 ,128.40 ,373.80 ,97.20 ,723.00 ,297.00 ,197.10 ,246.30 ,963.50 ,636.00 ,541.80 ,414.00 ,361.20 ,417.30 ,424.80 ,376.50 ,231.30 ,276.30 ,99.00 ,248.10 ,464.10 ,391.20 ,859.80 ,750.00 ,209.40 ,169.20 ,1825.20 ,220.80 ,1515.60 ,315.90 ,856.20 ,609.60 ,1918.50 ,314.00 ,150.90 ,256.20 ,355.80 ,567.00 ,521.40 ,268.20 ,636.60 ,212.70 ,201.30 ,215.40 ,150.00 ,431.10 ,238.00 ,106.20 ,458.40 ,1097.40 ,523.20 ,3797.60 ,1118.40 ,504.30 ,101.70 ,13452.69 
2020/6/18,158.10 ,65.40 ,151.80 ,198.90 ,340.80 ,396.90 ,958.40 ,329.70 ,120.60 ,184.80 ,348.30 ,267.60 ,3.90 ,4003.20 ,519.60 ,886.40 ,1092.80 ,266.70 ,285.00 ,269.10 ,409.50 ,429.00 ,961.80 ,201.60 ,988.80 ,454.80 ,324.00 ,283.80 ,1332.60 ,312.30 ,157.20 ,564.00 ,889.40 ,15.00 ,3312.00 ,2628.80 ,3276.00 ,6870.00 ,149.40 ,316.20 ,1180.80 ,686.40 ,0.15 ,2844.00 ,20.00 ,4620.00 ,140.10 ,55.20 ,1505.70 ,3139.20 ,413.55 ,3.20 ,6.21 ,3240.00 ,618.40 ,76.80 ,31.20 ,857.60 ,73.35 ,296.10 ,4.00 ,273.60 ,404.80 ,231.20 ,181.05 ,695.40 ,670.20 ,296.80 ,13.60 ,24.00 ,564.00 ,232.00 ,222.15 ,1020.00 ,182.40 ,185.40 ,612.00 ,1344.00 ,90.00 ,762.00 ,1050.60 ,789.60 ,104.25 ,216.60 ,85.20 ,552.50 ,306.60 ,183.30 ,217.20 ,460.50 ,529.20 ,428.40 ,360.30 ,292.20 ,340.20 ,404.40 ,362.10 ,235.80 ,212.70 ,92.70 ,238.80 ,389.40 ,316.20 ,929.40 ,661.20 ,186.30 ,156.00 ,1212.60 ,175.80 ,1736.70 ,265.50 ,728.10 ,470.10 ,1716.00 ,260.40 ,125.70 ,189.90 ,292.20 ,468.00 ,431.70 ,220.80 ,552.00 ,208.50 ,176.10 ,201.00 ,129.00 ,391.20 ,200.00 ,109.80 ,403.80 ,964.80 ,531.00 ,4129.60 ,1019.70 ,501.90 ,106.20 ,11300.70 
2020/6/19,155.40 ,69.90 ,126.30 ,160.20 ,292.80 ,379.80 ,799.20 ,305.40 ,102.90 ,169.50 ,293.10 ,259.50 ,3.90 ,3421.20 ,650.40 ,729.20 ,1007.20 ,235.50 ,321.30 ,216.30 ,367.80 ,384.00 ,941.40 ,262.20 ,799.20 ,381.60 ,272.40 ,328.80 ,822.60 ,234.60 ,219.00 ,485.40 ,805.20 ,17.70 ,2992.00 ,2692.80 ,3192.00 ,4010.00 ,121.80 ,280.80 ,1329.20 ,631.50 ,0.30 ,2268.00 ,13.00 ,3276.00 ,960.00 ,28.00 ,1488.00 ,0.02 ,469.35 ,2.16 ,715.80 ,3804.00 ,584.80 ,348.00 ,21.60 ,794.40 ,72.60 ,165.30 ,4.00 ,295.80 ,322.40 ,222.40 ,174.30 ,690.60 ,1266.00 ,332.80 ,17.20 ,11.10 ,486.00 ,160.00 ,78.75 ,312.00 ,168.00 ,139.20 ,852.00 ,1386.00 ,154.80 ,753.90 ,875.70 ,628.20 ,99.45 ,383.70 ,77.90 ,640.50 ,241.80 ,204.30 ,265.50 ,30.00 ,453.60 ,362.10 ,304.20 ,328.80 ,341.40 ,358.20 ,446.40 ,174.30 ,261.30 ,111.90 ,192.60 ,344.10 ,391.80 ,780.00 ,667.20 ,208.20 ,125.70 ,1032.00 ,152.40 ,1612.80 ,321.60 ,577.20 ,482.10 ,1541.70 ,440.00 ,159.00 ,169.50 ,280.80 ,414.00 ,300.00 ,270.60 ,475.80 ,183.90 ,241.80 ,253.20 ,115.00 ,351.30 ,188.00 ,109.80 ,319.20 ,855.90 ,595.80 ,4124.00 ,963.60 ,496.80 ,115.20 ,10647.40 
2020/6/20,195.90 ,101.10 ,178.20 ,223.50 ,334.80 ,455.40 ,904.00 ,356.40 ,104.10 ,164.40 ,362.70 ,291.60 ,3.90 ,3568.20 ,568.80 ,582.00 ,1273.20 ,272.40 ,366.60 ,267.90 ,430.20 ,486.30 ,1059.00 ,298.20 ,823.20 ,390.00 ,294.00 ,396.90 ,970.20 ,265.50 ,230.70 ,596.40 ,794.00 ,15.90 ,568.00 ,2772.80 ,1116.00 ,3410.00 ,141.75 ,240.30 ,1492.80 ,681.60 ,0.15 ,276.00 ,27.50 ,3120.00 ,67.50 ,20.00 ,1570.20 ,2596.20 ,437.55 ,2.80 ,5.40 ,3372.00 ,617.60 ,191.20 ,24.60 ,704.00 ,88.80 ,273.30 ,3.20 ,82.80 ,268.00 ,223.20 ,6.90 ,740.40 ,576.60 ,370.40 ,12.00 ,24.90 ,582.00 ,176.00 ,69.30 ,12.00 ,171.20 ,135.90 ,324.00 ,1062.00 ,223.80 ,792.30 ,1022.70 ,526.80 ,118.35 ,246.60 ,92.10 ,737.50 ,258.00 ,246.60 ,297.00 ,66.00 ,558.00 ,441.60 ,387.60 ,385.20 ,421.20 ,391.80 ,482.40 ,243.90 ,334.80 ,134.70 ,209.40 ,435.00 ,522.60 ,813.60 ,780.00 ,238.50 ,137.70 ,1022.40 ,189.60 ,1535.70 ,364.20 ,662.10 ,590.10 ,1638.90 ,483.20 ,175.50 ,233.70 ,350.40 ,469.20 ,351.60 ,282.00 ,528.00 ,223.80 ,288.90 ,278.10 ,141.00 ,426.60 ,227.00 ,136.20 ,385.80 ,1012.80 ,675.60 ,4507.20 ,1184.70 ,564.00 ,126.90 ,11507.35 
2020/6/21,192.30 ,111.60 ,163.20 ,272.40 ,385.20 ,489.30 ,1133.60 ,412.80 ,129.00 ,208.50 ,376.80 ,374.70 ,4.20 ,4161.00 ,603.60 ,633.60 ,1406.40 ,304.80 ,399.90 ,310.50 ,513.30 ,560.10 ,1049.40 ,280.80 ,710.40 ,372.00 ,277.20 ,401.40 ,1252.80 ,302.10 ,233.40 ,575.10 ,904.20 ,18.90 ,1992.00 ,2963.20 ,1956.00 ,110.00 ,152.10 ,351.90 ,1490.80 ,768.15 ,0.15 ,192.00 ,21.00 ,42.00 ,198.40 ,26.40 ,1760.40 ,0.01 ,380.70 ,1.37 ,876.90 ,3258.00 ,857.60 ,448.00 ,18.60 ,847.20 ,89.85 ,105.60 ,4.80 ,282.00 ,141.60 ,189.60 ,15.00 ,623.40 ,409.80 ,404.80 ,12.00 ,19.50 ,600.00 ,192.00 ,95.55 ,1080.00 ,192.00 ,166.20 ,96.00 ,876.00 ,242.40 ,824.40 ,1117.20 ,889.50 ,133.05 ,290.70 ,114.10 ,739.50 ,297.60 ,234.00 ,332.10 ,23.50 ,705.20 ,503.10 ,433.50 ,480.60 ,459.00 ,440.40 ,552.30 ,251.40 ,345.90 ,131.10 ,225.00 ,457.80 ,543.60 ,931.80 ,849.60 ,249.00 ,217.50 ,1024.20 ,216.00 ,1991.10 ,379.50 ,762.30 ,684.60 ,1578.90 ,275.20 ,198.60 ,291.30 ,396.00 ,531.00 ,437.10 ,275.70 ,583.20 ,222.30 ,303.30 ,317.10 ,178.00 ,466.50 ,263.00 ,143.40 ,396.60 ,1342.50 ,748.20 ,4664.80 ,1314.90 ,547.50 ,119.70 ,12245.12 
2020/6/22,204.30 ,119.40 ,192.60 ,273.60 ,397.20 ,442.80 ,1094.80 ,451.50 ,137.40 ,213.00 ,454.50 ,381.00 ,3.90 ,4770.60 ,584.40 ,1008.80 ,1418.40 ,326.40 ,318.00 ,315.90 ,559.35 ,533.40 ,1065.60 ,210.00 ,888.00 ,469.20 ,320.40 ,321.90 ,915.60 ,302.40 ,188.40 ,578.10 ,929.00 ,16.80 ,2648.00 ,2917.60 ,1392.00 ,200.00 ,165.45 ,314.70 ,1363.60 ,800.40 ,0.15 ,180.00 ,21.00 ,1068.00 ,0.00 ,28.80 ,1804.20 ,2953.80 ,395.85 ,3.60 ,7.20 ,1920.00 ,612.00 ,429.60 ,23.40 ,760.80 ,98.40 ,396.15 ,7.20 ,326.40 ,123.20 ,242.40 ,184.50 ,587.40 ,1125.00 ,320.00 ,20.80 ,34.20 ,438.00 ,192.00 ,165.15 ,882.00 ,223.20 ,125.40 ,336.00 ,996.00 ,80.40 ,894.90 ,1212.00 ,925.50 ,129.60 ,263.70 ,108.00 ,656.50 ,330.60 ,202.50 ,267.90 ,109.00 ,643.60 ,547.20 ,445.50 ,363.60 ,461.40 ,469.20 ,408.30 ,257.10 ,277.80 ,99.90 ,267.30 ,444.90 ,369.60 ,1053.60 ,686.40 ,202.80 ,197.40 ,1275.00 ,270.00 ,2105.70 ,288.60 ,830.40 ,649.50 ,1961.10 ,291.20 ,156.30 ,278.10 ,563.40 ,570.00 ,496.20 ,227.10 ,634.80 ,254.70 ,217.50 ,231.60 ,149.00 ,480.00 ,286.00 ,114.00 ,481.20 ,1456.50 ,582.00 ,4623.20 ,1356.00 ,589.50 ,96.00 ,14427.08 
2020/6/23,163.20 ,89.40 ,158.40 ,227.40 ,304.00 ,395.70 ,967.60 ,318.60 ,117.90 ,167.70 ,361.50 ,264.00 ,3.90 ,4378.80 ,412.80 ,847.60 ,1086.40 ,251.40 ,267.60 ,204.30 ,470.55 ,431.10 ,1055.40 ,195.60 ,979.20 ,495.60 ,321.60 ,272.40 ,1593.00 ,257.10 ,172.50 ,378.60 ,883.60 ,1.80 ,1824.00 ,2755.20 ,1380.00 ,270.00 ,131.25 ,286.50 ,1027.60 ,625.80 ,0.30 ,2124.00 ,18.00 ,1938.00 ,60.00 ,25.60 ,1641.90 ,0.02 ,543.90 ,1.30 ,798.30 ,4764.00 ,563.20 ,112.00 ,19.50 ,834.40 ,99.00 ,349.95 ,4.00 ,311.40 ,19.20 ,214.40 ,105.45 ,681.00 ,1119.60 ,275.20 ,14.00 ,15.90 ,444.00 ,176.00 ,13.05 ,1242.00 ,215.20 ,151.20 ,1524.00 ,942.00 ,331.80 ,685.20 ,949.50 ,717.00 ,101.10 ,117.90 ,83.60 ,502.50 ,249.60 ,195.60 ,222.90 ,17.50 ,496.00 ,407.10 ,341.10 ,324.60 ,366.30 ,402.60 ,264.30 ,217.80 ,193.20 ,109.80 ,191.70 ,345.00 ,299.40 ,530.40 ,592.80 ,177.30 ,141.00 ,1099.20 ,173.40 ,1493.70 ,246.00 ,685.80 ,562.50 ,1583.10 ,246.80 ,122.70 ,207.60 ,468.60 ,467.40 ,364.50 ,196.20 ,534.60 ,199.20 ,177.90 ,196.80 ,116.00 ,378.90 ,232.00 ,104.10 ,374.40 ,1047.30 ,321.00 ,4317.60 ,1042.20 ,463.50 ,105.60 ,10784.94 
2020/6/24,117.60 ,72.60 ,133.80 ,223.80 ,286.80 ,370.50 ,938.80 ,285.90 ,101.40 ,138.30 ,300.30 ,225.00 ,4.50 ,3288.60 ,320.40 ,713.60 ,961.20 ,221.70 ,245.10 ,186.30 ,362.40 ,351.30 ,932.40 ,240.60 ,1029.60 ,507.60 ,325.20 ,293.10 ,985.80 ,239.70 ,189.60 ,330.60 ,812.40 ,0.60 ,3936.00 ,2837.60 ,1836.00 ,450.00 ,113.55 ,229.80 ,959.20 ,481.95 ,0.30 ,2328.00 ,4.50 ,2034.00 ,139.50 ,18.40 ,1397.10 ,3287.40 ,452.85 ,4.20 ,6.23 ,4134.00 ,392.80 ,42.40 ,38.40 ,41.60 ,102.75 ,165.90 ,2.40 ,65.40 ,4.00 ,161.60 ,190.80 ,588.60 ,1344.00 ,22.40 ,11.20 ,8.70 ,42.00 ,232.00 ,36.60 ,1152.00 ,127.20 ,11.10 ,2076.00 ,1086.00 ,247.80 ,607.80 ,795.30 ,642.60 ,85.05 ,51.60 ,69.70 ,451.00 ,196.20 ,198.60 ,247.20 ,406.00 ,418.00 ,331.80 ,270.30 ,214.80 ,319.80 ,392.40 ,335.70 ,183.90 ,219.90 ,99.60 ,181.20 ,298.20 ,297.00 ,304.80 ,630.00 ,174.00 ,115.80 ,1037.40 ,152.40 ,870.00 ,253.20 ,523.50 ,475.20 ,1253.70 ,303.60 ,135.90 ,156.30 ,351.00 ,408.00 ,272.70 ,197.40 ,460.20 ,184.80 ,211.20 ,182.10 ,112.00 ,333.00 ,192.00 ,85.80 ,303.00 ,814.80 ,167.40 ,4750.40 ,814.50 ,447.00 ,105.00 ,7808.19 
2020/6/25,117.60 ,95.40 ,143.10 ,228.00 ,334.40 ,382.20 ,970.40 ,308.70 ,144.60 ,150.30 ,359.40 ,249.00 ,3.90 ,2787.00 ,339.60 ,466.40 ,932.00 ,247.80 ,279.60 ,177.90 ,396.00 ,410.70 ,871.20 ,201.00 ,933.60 ,421.20 ,296.40 ,282.30 ,60.00 ,257.40 ,167.40 ,363.30 ,636.60 ,0.90 ,4296.00 ,2956.80 ,2388.00 ,2720.00 ,111.75 ,221.10 ,1006.40 ,500.70 ,0.45 ,3036.00 ,12.50 ,936.00 ,910.00 ,11.20 ,1409.40 ,0.01 ,133.65 ,1.30 ,541.80 ,3192.00 ,391.20 ,288.80 ,8.70 ,60.00 ,22.80 ,67.80 ,4.00 ,344.40 ,40.00 ,7.20 ,3.60 ,405.00 ,4.80 ,166.40 ,6.80 ,9.00 ,594.00 ,216.00 ,6.30 ,18.00 ,47.20 ,139.80 ,1170.00 ,1008.00 ,35.40 ,418.20 ,888.60 ,458.10 ,94.95 ,191.70 ,73.80 ,460.50 ,115.20 ,233.70 ,243.60 ,184.00 ,428.40 ,391.80 ,300.60 ,255.00 ,348.30 ,427.20 ,314.70 ,202.20 ,183.00 ,86.40 ,217.80 ,363.00 ,255.60 ,901.80 ,619.20 ,176.40 ,104.70 ,657.00 ,180.60 ,706.50 ,221.40 ,429.60 ,394.20 ,844.50 ,254.40 ,117.00 ,169.20 ,279.00 ,355.80 ,261.90 ,223.80 ,412.20 ,183.90 ,179.70 ,189.90 ,116.00 ,368.40 ,207.00 ,94.80 ,322.80 ,801.30 ,568.20 ,3232.80 ,676.80 ,533.70 ,98.10 ,5038.66 
2020/6/26,117.30 ,76.20 ,148.80 ,212.70 ,277.20 ,412.20 ,843.60 ,269.40 ,109.50 ,121.80 ,355.80 ,243.90 ,3.90 ,2938.80 ,615.60 ,490.40 ,906.80 ,206.70 ,342.90 ,178.20 ,352.50 ,311.10 ,981.60 ,239.40 ,844.80 ,406.80 ,288.00 ,344.40 ,393.60 ,227.40 ,204.00 ,393.90 ,665.40 ,0.90 ,3400.00 ,2714.40 ,1632.00 ,2940.00 ,125.40 ,255.60 ,1266.80 ,504.15 ,0.30 ,2352.00 ,15.00 ,3702.00 ,54.30 ,13.60 ,1347.60 ,3300.00 ,138.90 ,0.20 ,5.82 ,3096.00 ,696.00 ,80.80 ,51.30 ,724.80 ,88.65 ,69.75 ,1.60 ,322.20 ,296.00 ,183.20 ,6.90 ,421.80 ,364.80 ,286.40 ,13.60 ,8.70 ,798.00 ,192.00 ,6.90 ,684.00 ,116.00 ,173.40 ,330.00 ,846.00 ,157.20 ,659.70 ,790.50 ,347.70 ,84.00 ,110.40 ,60.70 ,565.50 ,107.40 ,324.60 ,261.90 ,145.50 ,435.60 ,376.50 ,271.20 ,337.80 ,350.10 ,392.40 ,333.90 ,183.00 ,262.20 ,102.00 ,176.40 ,322.50 ,358.80 ,795.00 ,694.80 ,215.70 ,121.50 ,856.20 ,160.80 ,906.90 ,299.10 ,400.80 ,438.60 ,1068.30 ,270.40 ,147.00 ,161.40 ,304.20 ,339.00 ,280.80 ,216.00 ,411.60 ,172.20 ,209.10 ,205.80 ,106.00 ,313.80 ,178.00 ,87.90 ,298.20 ,728.10 ,720.60 ,3942.40 ,814.20 ,466.80 ,107.40 ,5928.56 
2020/6/27,150.90 ,96.90 ,177.60 ,208.20 ,342.80 ,467.70 ,848.80 ,343.80 ,112.50 ,178.20 ,387.00 ,341.10 ,3.90 ,3484.80 ,554.40 ,522.80 ,1082.00 ,245.10 ,357.30 ,334.80 ,461.25 ,419.40 ,1009.20 ,247.20 ,1070.40 ,484.80 ,319.20 ,375.60 ,1442.40 ,234.60 ,261.60 ,546.00 ,888.40 ,14.10 ,2968.00 ,1851.20 ,1272.00 ,6720.00 ,141.60 ,323.70 ,1407.60 ,568.20 ,0.30 ,2952.00 ,19.00 ,1434.00 ,199.20 ,17.60 ,1584.60 ,0.02 ,325.95 ,1.58 ,796.50 ,3180.00 ,819.20 ,334.40 ,40.50 ,792.00 ,87.45 ,72.30 ,821.60 ,379.20 ,92.80 ,189.60 ,217.05 ,679.80 ,1598.40 ,350.40 ,11.20 ,17.40 ,738.00 ,272.00 ,99.45 ,702.00 ,207.20 ,143.40 ,510.00 ,894.00 ,130.80 ,797.70 ,955.20 ,626.40 ,101.25 ,256.20 ,83.10 ,613.00 ,165.60 ,492.90 ,276.60 ,273.50 ,524.00 ,440.40 ,339.60 ,367.80 ,375.90 ,392.40 ,370.50 ,199.20 ,324.30 ,99.00 ,236.70 ,396.90 ,385.80 ,720.60 ,754.80 ,217.80 ,177.90 ,974.40 ,211.80 ,1393.20 ,293.40 ,674.70 ,491.70 ,1427.70 ,222.80 ,160.80 ,222.30 ,323.40 ,430.80 ,341.70 ,217.80 ,496.80 ,219.90 ,214.20 ,237.00 ,136.00 ,394.50 ,248.00 ,97.20 ,389.40 ,1096.80 ,698.40 ,4180.80 ,1020.60 ,502.50 ,115.20 ,8699.26 
2020/6/28,166.20 ,116.70 ,165.90 ,222.30 ,339.60 ,461.40 ,886.80 ,376.50 ,111.30 ,183.90 ,367.50 ,370.20 ,4.80 ,4237.20 ,558.00 ,802.00 ,1128.40 ,263.40 ,353.10 ,327.00 ,512.55 ,495.90 ,1026.00 ,247.80 ,787.20 ,403.20 ,253.20 ,366.90 ,458.40 ,255.00 ,246.30 ,626.70 ,898.40 ,12.90 ,2808.00 ,2292.00 ,1044.00 ,6290.00 ,133.50 ,300.00 ,1446.00 ,607.05 ,0.15 ,2820.00 ,7.50 ,3318.00 ,0.00 ,35.20 ,1577.70 ,3193.20 ,403.95 ,0.20 ,5.97 ,3390.00 ,847.20 ,194.40 ,29.40 ,740.80 ,98.55 ,315.45 ,1496.00 ,339.60 ,185.60 ,146.40 ,277.65 ,722.40 ,1237.80 ,346.40 ,12.40 ,19.80 ,720.00 ,360.00 ,208.65 ,18.00 ,216.00 ,177.90 ,1536.00 ,870.00 ,272.40 ,884.40 ,1042.80 ,716.10 ,97.65 ,194.40 ,90.10 ,657.00 ,238.80 ,495.30 ,269.10 ,192.50 ,584.40 ,519.60 ,378.30 ,378.60 ,357.00 ,408.60 ,383.70 ,197.40 ,296.70 ,115.50 ,270.90 ,419.70 ,360.00 ,670.80 ,777.60 ,231.00 ,174.90 ,1203.00 ,244.80 ,1814.10 ,315.90 ,734.70 ,547.50 ,1677.60 ,328.40 ,159.30 ,234.30 ,276.00 ,456.00 ,404.40 ,237.90 ,523.20 ,217.20 ,235.80 ,225.60 ,122.00 ,492.60 ,266.00 ,98.10 ,406.80 ,958.80 ,683.40 ,4245.60 ,1053.90 ,513.90 ,112.50 ,10270.20 
2020/6/29,165.00 ,104.70 ,168.00 ,239.70 ,359.20 ,430.20 ,987.20 ,382.50 ,106.50 ,195.60 ,398.10 ,321.90 ,3.90 ,4234.80 ,572.40 ,880.00 ,1176.80 ,273.60 ,341.70 ,300.00 ,558.60 ,517.80 ,1068.00 ,220.20 ,823.20 ,404.40 ,295.20 ,302.70 ,949.20 ,267.30 ,202.80 ,650.70 ,929.80 ,14.10 ,3048.00 ,2632.00 ,1692.00 ,2900.00 ,145.95 ,291.60 ,1301.60 ,614.25 ,0.30 ,2544.00 ,14.50 ,4620.00 ,72.00 ,56.80 ,1633.20 ,0.02 ,468.75 ,1.27 ,758.40 ,3372.00 ,820.00 ,280.80 ,42.60 ,849.60 ,89.10 ,331.35 ,576.80 ,408.60 ,305.60 ,240.00 ,265.80 ,732.00 ,1059.60 ,345.60 ,15.20 ,20.10 ,450.00 ,1184.00 ,43.65 ,576.00 ,208.80 ,143.70 ,1386.00 ,1062.00 ,171.60 ,766.80 ,1074.30 ,610.20 ,101.10 ,101.70 ,94.10 ,656.00 ,234.60 ,468.90 ,244.80 ,339.00 ,529.20 ,408.90 ,365.40 ,356.40 ,369.00 ,397.80 ,328.20 ,237.30 ,277.20 ,106.20 ,250.80 ,418.80 ,315.60 ,651.60 ,676.80 ,189.30 ,171.60 ,1173.60 ,241.20 ,1986.90 ,281.70 ,775.80 ,570.30 ,1779.60 ,229.60 ,136.80 ,243.30 ,292.80 ,518.40 ,423.30 ,216.00 ,515.40 ,224.10 ,173.70 ,213.00 ,128.00 ,493.20 ,243.00 ,109.50 ,387.60 ,1254.60 ,734.40 ,4180.00 ,1113.90 ,495.60 ,100.80 ,11218.89 
2020/6/30,147.30 ,98.40 ,148.20 ,248.70 ,286.80 ,401.10 ,993.60 ,312.90 ,108.00 ,157.20 ,342.90 ,298.80 ,4.20 ,3930.00 ,367.20 ,822.80 ,1051.20 ,251.70 ,303.90 ,269.10 ,521.55 ,480.00 ,962.40 ,181.20 ,1068.00 ,481.20 ,366.00 ,259.20 ,1350.00 ,259.80 ,186.30 ,587.10 ,897.00 ,11.10 ,3912.00 ,2565.60 ,3432.00 ,2040.00 ,137.70 ,247.20 ,1160.40 ,560.85 ,0.15 ,1164.00 ,17.00 ,2226.00 ,138.90 ,28.80 ,1549.20 ,2661.00 ,348.90 ,0.20 ,0.29 ,3270.00 ,771.20 ,441.60 ,0.00 ,820.00 ,74.85 ,324.30 ,734.40 ,348.60 ,263.20 ,221.60 ,46.20 ,742.80 ,2030.40 ,304.00 ,10.40 ,19.20 ,492.00 ,1472.00 ,97.35 ,726.00 ,174.40 ,165.60 ,360.00 ,942.00 ,140.40 ,692.40 ,969.60 ,587.70 ,108.30 ,84.30 ,78.30 ,571.50 ,217.80 ,460.50 ,231.60 ,162.00 ,501.20 ,369.60 ,338.70 ,288.60 ,329.10 ,408.60 ,282.60 ,234.30 ,204.30 ,79.50 ,210.60 ,335.10 ,272.40 ,636.60 ,639.60 ,176.10 ,143.10 ,1013.40 ,238.20 ,1974.60 ,225.30 ,745.20 ,479.10 ,1565.40 ,245.60 ,129.60 ,199.20 ,267.00 ,465.00 ,334.50 ,176.40 ,475.20 ,212.10 ,180.60 ,191.70 ,113.00 ,505.20 ,194.00 ,99.60 ,342.60 ,1038.90 ,577.80 ,4486.40 ,1026.60 ,458.40 ,98.70 ,10597.28 
